UserName,GameId,GameName,Status,UserRanking,Ranking
gandalfgrismx,148494,"1,2,3! Now you see me...",1,7,6.06084
gandalfgrismx,316377,7 Wonders (Second Edition),1,N/A,7.95069
gandalfgrismx,155987,Abyss,1,10,7.32909
gandalfgrismx,21569,Adigma,1,7,7.52585
gandalfgrismx,31260,Agricola,1,10,7.90633
gandalfgrismx,161970,Alchemists,1,N/A,7.66002
gandalfgrismx,124742,Android: Netrunner,1,10,7.87582
gandalfgrismx,17329,Animal Upon Animal,1,7,6.80135
gandalfgrismx,25643,Arkadia,1,9,6.90737
gandalfgrismx,12005,Around the World in 80 Days,1,6,6.54815
gandalfgrismx,230802,Azul,1,8,7.77555
gandalfgrismx,287954,Azul: Summer Pavilion,1,9,7.71293
gandalfgrismx,302388,Back to the Future: Back in Time,1,8,7.29392
gandalfgrismx,27225,Bananagrams,1,7,6.37392
gandalfgrismx,2453,Blokus,1,8,6.86304
gandalfgrismx,231696,Bob Ross: Art of Chill Game,1,6,6.7997
gandalfgrismx,332386,Brew,1,8,7.21343
gandalfgrismx,184921,Bunny Kingdom,1,8,7.45312
gandalfgrismx,822,Carcassonne,1,8,7.41423
gandalfgrismx,164127,Carcassonne Big Box 5,1,9,7.90971
gandalfgrismx,89952,Carcassonne: 10 Year Special Edition,1,8,7.68223
gandalfgrismx,13,CATAN,1,8,7.11796
gandalfgrismx,102794,Caverna,1,10,7.98508
gandalfgrismx,113428,Cazadores de Fosiles,1,7,6.56316
gandalfgrismx,270970,Century: A New World,1,8,7.38351
gandalfgrismx,38194,Cheaty Mages!,1,8,6.24976
gandalfgrismx,11971,Cockroach Poker,1,7,6.77034
gandalfgrismx,32341,Cockroach Salad,1,6,6.14536
gandalfgrismx,198773,Codenames: Pictures,1,8,7.21692
gandalfgrismx,42685,Connect 4x4,1,7,5.79936
gandalfgrismx,245476,CuBirds,1,9,6.95336
gandalfgrismx,221371,DC Spyfall,1,8,6.4853
gandalfgrismx,194594,Dice Forge,1,9,7.25336
gandalfgrismx,121288,Dixit: Journey,1,9,7.39791
gandalfgrismx,246701,DOS,1,5,4.96591
gandalfgrismx,264055,Draftosaurus,1,8,7.13506
gandalfgrismx,232219,Dragon Castle,1,8,7.14798
gandalfgrismx,244916,Drop It,1,8,6.91598
gandalfgrismx,38154,Electronic Pictionary Man,1,7.5,5.40702
gandalfgrismx,12346,La escalera encantada,1,7,6.41925
gandalfgrismx,172225,Exploding Kittens,1,5,6.04605
gandalfgrismx,83195,Fantasma Blitz,1,7,6.70903
gandalfgrismx,223538,Fast Food Fear!,1,6,6.16226
gandalfgrismx,171129,Fila Filo,1,7,6.47514
gandalfgrismx,136063,Forbidden Desert,1,8,7.10429
gandalfgrismx,65244,Forbidden Island,1,7,6.77604
gandalfgrismx,245271,Forbidden Sky,1,8,6.47062
gandalfgrismx,37904,Formula D,1,7,7.01238
gandalfgrismx,142296,Funemployed,1,4,6.6955
gandalfgrismx,31481,Galaxy Trucker: Aventuras en el Espacio,1,10,7.37194
gandalfgrismx,220877,Ganges,1,10,7.72835
gandalfgrismx,303051,Godzilla: Tokyo Clash,1,N/A,7.33217
gandalfgrismx,98778,Hanabi,1,6,7.06006
gandalfgrismx,43015,Hansa Teutonica,1,8,7.71324
gandalfgrismx,153484,Hedbanz Act Up!,1,6,5.92041
gandalfgrismx,292732,Hedbanz Adulting,1,4,6.0625
gandalfgrismx,23049,Hedbanz for Kids,1,5,5.3399
gandalfgrismx,174078,Holmes: Sherlock & Mycroft,1,7,6.82327
gandalfgrismx,177524,ICECOOL,1,8,6.80239
gandalfgrismx,191862,Imhotep,1,8,7.15933
gandalfgrismx,28023,Jamaica,1,8,7.06707
gandalfgrismx,161929,Jardín Botánico de Tehuacán,1,6,5.51429
gandalfgrismx,193042,Junk Art,1,8,7.38732
gandalfgrismx,172552,Karmaka,1,9,6.58024
gandalfgrismx,257501,KeyForge: Call of the Archons,1,9,7.16796
gandalfgrismx,119,Kingdoms,1,8,6.64948
gandalfgrismx,19259,Kumare,1,N/A,4.87817
gandalfgrismx,136991,Loony Quest,1,9,6.90582
gandalfgrismx,203993,Lorenzo il Magnifico,1,9,7.8701
gandalfgrismx,41916,The Magic Labyrinth,1,8,6.82076
gandalfgrismx,437,Master Labyrinth,1,8,6.28931
gandalfgrismx,255639,Mesozooic,1,7,6.39071
gandalfgrismx,54239,Mindflex,1,N/A,4.78
gandalfgrismx,118,Modern Art,1,8,7.46371
gandalfgrismx,327797,Monopoly Bid,1,6,5.88101
gandalfgrismx,40398,Monopoly Deal Card Game,1,6,6.28515
gandalfgrismx,295824,Monopoly Speed,1,4,5.24194
gandalfgrismx,287322,Mystic Market,1,8,7.13476
gandalfgrismx,273477,Obscurio,1,9,7.18587
gandalfgrismx,303057,Pan Am,1,8,7.57719
gandalfgrismx,30549,Pandemic,1,8,7.56622
gandalfgrismx,255034,Papua,1,7,6.68522
gandalfgrismx,16314,Party Scrabble,1,N/A,5.67333
gandalfgrismx,2593,Pass the Pigs,1,7.5,5.40514
gandalfgrismx,312804,Pendulum,1,8,6.55353
gandalfgrismx,6235,The Perilous Parlor Game,1,N/A,5.56138
gandalfgrismx,1258,Phase 10,1,6,5.16261
gandalfgrismx,2281,Pictionary,1,N/A,5.83234
gandalfgrismx,214282,Pictionary Man Double Draw,1,5,5.58333
gandalfgrismx,175739,Pictopia: Disney Edition,1,7,5.67963
gandalfgrismx,140,Pit,1,6,6.38623
gandalfgrismx,252929,Planet,1,8,6.70675
gandalfgrismx,180974,Potion Explosion,1,9,7.13877
gandalfgrismx,2651,Power Grid (Recharged Version),1,10,7.83122
gandalfgrismx,3076,Puerto Rico,1,9,7.94671
gandalfgrismx,91536,Quarriors!,1,8,6.74256
gandalfgrismx,232043,Queendomino,1,9,7.20244
gandalfgrismx,25669,Qwirkle,1,7,6.77717
gandalfgrismx,12,Ra,1,9,7.49507
gandalfgrismx,227224,The Red Cathedral,1,9,7.78194
gandalfgrismx,244228,Reef,1,8,7.04643
gandalfgrismx,91514,Rhino Hero,1,8,6.92825
gandalfgrismx,37198,Risk (Revised Edition),1,8,5.98099
gandalfgrismx,1829,Risk 2210 A.D.,1,9,6.68749
gandalfgrismx,105134,Risk Revolution,1,9,7.39364
gandalfgrismx,132531,Roll for the Galaxy,1,9,7.62768
gandalfgrismx,20545,Rory's Story Cubes,1,8,6.26472
gandalfgrismx,89415,Rory's Story Cubes: Actions,1,8,6.40385
gandalfgrismx,182541,Rory's Story Cubes: Batman,1,N/A,6.53073
gandalfgrismx,811,Rummikub,1,8,6.41672
gandalfgrismx,180943,Sabordage,1,6,6.07236
gandalfgrismx,194655,Santorini,1,8,7.4054
gandalfgrismx,438,Scotland Yard,1,7,6.51034
gandalfgrismx,320,Scrabble,1,8,6.27025
gandalfgrismx,151603,Scrabble Twists & Turns,1,5,5.67727
gandalfgrismx,169786,Scythe,1,9.5,8.19206
gandalfgrismx,20551,Shogun,1,10,7.52708
gandalfgrismx,1269,Skip-Bo,1,6,5.54689
gandalfgrismx,271785,Slide Quest,1,8,6.6384
gandalfgrismx,220199,Snappy Dressers,1,6,5.91302
gandalfgrismx,266179,Space Gate Odyssey,1,9,7.02722
gandalfgrismx,158100,Speed Cups²,1,6,6.65648
gandalfgrismx,162007,Steampunk Rally,1,9,7.18464
gandalfgrismx,34635,Stone Age,1,9,7.5422
gandalfgrismx,2653,Survive: Escape from Atlantis!,1,9,7.31596
gandalfgrismx,46213,Telestrations,1,8,7.39365
gandalfgrismx,229853,Teotihuacan: City of Gods,1,10,7.89842
gandalfgrismx,153507,Terra,1,8,6.80501
gandalfgrismx,14996,Ticket to Ride: Europe,1,9,7.53646
gandalfgrismx,21348,Ticket to Ride: Märklin,1,8,7.40787
gandalfgrismx,131325,Timeline: General Interest,1,7,6.77814
gandalfgrismx,145189,Timeline: Music & Cinema,1,8,6.72921
gandalfgrismx,20096,Toru,1,6,5.45045
gandalfgrismx,158672,La tumba del rey Pakal,1,6,5.0125
gandalfgrismx,217085,Unearth,1,8,6.8657
gandalfgrismx,5522,UNO Rummy-Up,1,8,5.91915
gandalfgrismx,192334,Vikings on Board,1,9,6.17231
gandalfgrismx,2471,Zombies!!! Second Edition,1,7,5.79945
gandalfgrismx,27588,Zooloretto,1,9,6.81525
malakav,145715,Adidoku: Mona Lisa,1,6,7.04207
malakav,161970,Alchemists,1,9,7.66002
malakav,205637,Arkham Horror: The Card Game,1,10,8.15033
malakav,256226,Azul: Stained Glass of Sintra,1,8,7.35017
malakav,227466,Break the Code,1,7,7.13567
malakav,283155,Calico,1,8,7.64315
malakav,194233,Cartoon Network Crossover Crisis Deck-Building Game,1,8,6.72956
malakav,221367,Cartoon Network Crossover Crisis: Animation Annihilation Deck-Building Game,1,7,7.01645
malakav,295947,Cascadia,1,8.5,8.00797
malakav,326945,Castles of Mad King Ludwig: Collector's Edition,1,10,8.49217
malakav,232832,Century: Golem Edition,1,8,7.64177
malakav,283619,Century: Golem Edition – Eastern Mountains,1,8,7.41862
malakav,266507,Clank!: Legacy – Acquisitions Incorporated,1,8,8.62907
malakav,290028,Codenames: The Simpsons,1,8,6.92812
malakav,158408,Coup: Deluxe Edition,1,8,7.36726
malakav,304051,Creature Comforts,1,8,7.62618
malakav,298069,Cubitos,1,8,7.53267
malakav,169654,Deep Sea Adventure,1,7.5,6.93943
malakav,210937,Dia de los Muertos,1,6,5.8919
malakav,39856,Dixit,1,7,7.22717
malakav,92828,Dixit: Odyssey,1,8,7.42503
malakav,330401,Dokojong,1,7,6.12285
malakav,274635,Dual Clash Poker,1,8,6.24659
malakav,227110,Dungeon of Mandom VIII,1,8,6.86086
malakav,307963,Durian,1,8,6.98561
malakav,294233,Fafnir,1,8,6.38751
malakav,135779,A Fake Artist Goes to New York,1,8,7.15813
malakav,256478,Flotsam Fight,1,7.5,6.56269
malakav,175914,Food Chain Magnate,1,9,8.09877
malakav,246693,Funky Chicken,1,7,6.34177
malakav,141430,Geek Out!,1,7,5.69335
malakav,174430,Gloomhaven,1,10,8.68743
malakav,291457,Gloomhaven: Jaws of the Lion,1,8.5,8.573
malakav,929,The Great Dalmuti: Dungeons & Dragons,1,8,6.57529
malakav,2379,Guesstures,1,7,5.90393
malakav,194626,Happy Salmon,1,7,6.71422
malakav,324467,Hey Yo,1,7,6.40269
malakav,102181,In a Grove,1,7,6.31874
malakav,206051,Insider,1,8,7.06928
malakav,307997,Insider Black,1,8,7.22963
malakav,281259,The Isle of Cats,1,8,7.81617
malakav,338460,The Isle of Cats: Explore & Draw,1,8,7.65808
malakav,251219,Istanbul: Big Box,1,9,8.03612
malakav,173209,Knight Fight,1,6,5.54248
malakav,142325,Kobayakawa,1,6,6.32148
malakav,275467,Letter Jam,1,7,7.23382
malakav,110327,Lords of Waterdeep,1,8,7.7439
malakav,285774,Marvel Champions: The Card Game,1,9,8.18154
malakav,159581,Maskmen,1,8,6.75389
malakav,318977,MicroMacro: Crime City,1,8,7.61774
malakav,338834,MicroMacro: Crime City – Full House,1,8,7.79384
malakav,244992,The Mind,1,8,6.82015
malakav,328569,Mint Bid,1,8,5.80405
malakav,299249,Mint Control,1,8,5.39568
malakav,282765,Mint Cooperative,1,8,6.05394
malakav,230251,Mint Delivery,1,7.8,6.2069
malakav,200077,Mint Works,1,8,6.97138
malakav,251622,Moneybags,1,7,5.69984
malakav,246696,Monster Match,1,7,6.56034
malakav,330403,Moon Adventure,1,7,6.75477
malakav,267945,Mr. Face,1,7.5,5.98228
malakav,128475,Murder of Crows,1,6,6.05717
malakav,188018,Nine Tiles,1,8,6.6356
malakav,279869,Nine Tiles Panic,1,8,6.95043
malakav,311457,Ninja Catfoot and the Covert Action,1,7,5.35806
malakav,353414,"Ofrendados, the road to Mictlán",1,8,6.67857
malakav,248584,Pantone: The Game,1,7,6.3528
malakav,252526,Pictomania (Second Edition),1,8,7.58792
malakav,215469,The Pyramid's Deadline,1,6,5.81342
malakav,259571,Quarriors! Qultimate Quedition,1,8,7.7755
malakav,317030,Quest: Avalon Big Box Edition,1,9,8.11137
malakav,170042,Raiders of the North Sea,1,8,7.75691
malakav,221372,Rick and Morty: Close Rick-Counters of the Rick Kind Deck-Building Game,1,8,6.5007
malakav,246534,Rick and Morty: The Rickshank Rickdemption Deck-Building Game,1,8,6.38943
malakav,176458,Rights,1,7,6.1258
malakav,305682,Rolling Realms,1,8,7.22216
malakav,169786,Scythe,1,10,8.19206
malakav,193308,Spyfall 2,1,8,6.90687
malakav,223770,Startups,1,8,7.152
malakav,279720,Streets,1,7.5,7.04087
malakav,267367,Suburbia: Collector's Edition,1,8.5,8.09512
malakav,253664,Taco Cat Goat Cheese Pizza,1,8,6.75044
malakav,246912,Take 5 & Take A Number,1,7,7.43934
malakav,153016,Telestrations: 12 Player Party Pack,1,10,7.75003
malakav,215341,Thunderstone Quest,1,9,7.82815
malakav,37141,Time's Up! Deluxe,1,7,7.48955
malakav,256479,TomaTomato,1,6,5.29967
malakav,242325,Tricks and the Phantom,1,7,6.57206
malakav,240822,Troika,1,7.5,6.21367
malakav,343,Twins,1,8,6.21
malakav,2223,UNO,1,5,5.42557
malakav,234190,Unstable Unicorns,1,6,6.24677
malakav,241724,Villagers,1,8,7.23008
malakav,180020,Virus!,1,6,6.73773
malakav,255739,VOID,1,6,5.14286
malakav,281075,Welcome to New Las Vegas,1,8,6.84515
malakav,249289,Zogen,1,7.5,5.57168
crossworld,68448,7 Wonders,1,7.5,7.71372
crossworld,124742,Android: Netrunner,1,8.5,7.87582
crossworld,10547,Betrayal at House on the Hill,1,10,7.0441
crossworld,240196,Betrayal Legacy,1,N/A,7.70242
crossworld,10550,Big Boggle,1,N/A,6.88176
crossworld,217547,Can't Stop Express,1,N/A,6.09115
crossworld,84876,The Castles of Burgundy,1,N/A,8.12694
crossworld,13,CATAN,1,8.5,7.11796
crossworld,11971,Cockroach Poker,1,N/A,6.77034
crossworld,178900,Código secreto,1,9,7.57441
crossworld,217949,A Column of Fire,1,N/A,6.52273
crossworld,891,Cranium,1,N/A,5.68428
crossworld,40871,Crisis,1,6,5.5461
crossworld,256570,Crown of Emara,1,N/A,7.42414
crossworld,141653,Disc Duelers,1,6.5,6.66951
crossworld,100423,Elder Sign,1,8,6.97436
crossworld,146021,Eldritch Horror,1,7.5,7.76739
crossworld,13823,Fairy Tale,1,8,6.71614
crossworld,118705,Fantasma Blitz 2.0,1,8,6.76328
crossworld,203430,Fuji Flush,1,N/A,6.58077
crossworld,141430,Geek Out!,1,N/A,5.69335
crossworld,217780,Gentes,1,N/A,7.42818
crossworld,193738,Great Western Trail,1,N/A,8.26678
crossworld,212402,The Grimm Forest,1,N/A,7.10694
crossworld,98778,Hanabi,1,N/A,7.06006
crossworld,195314,Herbaceous,1,N/A,7.06865
crossworld,246228,Impact: Battle of Elements,1,N/A,6.69727
crossworld,31594,In the Year of the Dragon,1,N/A,7.31858
crossworld,206051,Insider,1,N/A,7.06928
crossworld,293141,King of Tokyo: Dark Edition,1,N/A,7.74689
crossworld,29368,Last Night on Earth: The Zombie Game,1,8.5,6.91978
crossworld,110327,Lords of Waterdeep,1,9,7.7439
crossworld,129622,Love Letter,1,N/A,7.22721
crossworld,83330,Mansions of Madness,1,7.5,7.2788
crossworld,252776,Muse: Awakenings,1,N/A,7.01186
crossworld,157809,Nations: The Dice Game,1,N/A,6.95747
crossworld,244711,Newton,1,N/A,7.58255
crossworld,12942,No Thanks!,1,N/A,7.06505
crossworld,25554,Notre Dame,1,N/A,7.32433
crossworld,1234,Once Upon a Time: The Storytelling Card Game,1,8.5,6.3908
crossworld,193558,The Oracle of Delphi,1,N/A,7.29245
crossworld,161936,Pandemic Legacy: Season 1,1,10,8.56881
crossworld,145186,Pick-a-Polar Bear,1,N/A,6.42045
crossworld,131260,Qwixx,1,N/A,6.87155
crossworld,79073,Resident Evil Deck Building Game,1,7,6.56199
crossworld,51,Ricochet Robots,1,N/A,7.01925
crossworld,9220,Saboteur,1,N/A,6.55681
crossworld,175549,Salem 1692,1,N/A,7.06099
crossworld,2375,Sequence,1,N/A,6.07554
crossworld,133473,Sushi Go!,1,N/A,7.02627
crossworld,246912,Take 5 & Take A Number,1,N/A,7.43934
crossworld,25613,Through the Ages: A Story of Civilization,1,N/A,7.88213
crossworld,9209,Ticket to Ride,1,8,7.40481
crossworld,244536,Tiny Epic Zombies,1,N/A,6.98638
crossworld,183394,Viticulture Essential Edition,1,N/A,8.03031
Kakiri,148494,"1,2,3! Now you see me...",1,7.469,6.06084
Kakiri,240892,8Bit Box,1,9.179,6.2505
Kakiri,302260,Abandon All Artichokes,1,7.749,6.68286
Kakiri,239472,Abomination: The Heir of Frankenstein,1,N/A,7.49119
Kakiri,155987,Abyss,1,8.359,7.32909
Kakiri,286915,Adidoku Niños: Frankenstein y Amigos,1,6.999,6.9995
Kakiri,284080,Adidoku: Marylin y Arte,1,7.179,7.1358
Kakiri,145715,Adidoku: Mona Lisa,1,7.289,7.04207
Kakiri,286785,Adidoku: Pancho Villa,1,7.189,6.67225
Kakiri,21569,Adigma,1,9.939,7.52585
Kakiri,287216,ADIGMA (Second Edition),1,9.951,8.1585
Kakiri,267814,Adventure Games: Monochrome Inc.,1,N/A,6.68433
Kakiri,267813,Adventure Games: The Dungeon,1,N/A,6.99016
Kakiri,295949,Adventure Games: The Grand Hotel Abaddon,1,N/A,7.45347
Kakiri,284082,Adventure Games: The Volcanic Island,1,N/A,6.07131
Kakiri,326494,The Adventures of Robin Hood,1,N/A,7.64428
Kakiri,31260,Agricola,1,8.159,7.90633
Kakiri,161970,Alchemists,1,N/A,7.66002
Kakiri,6249,Alhambra,1,9.751,7.03162
Kakiri,17329,Animal Upon Animal,1,8.039,6.80135
Kakiri,311193,Anno 1800,1,N/A,7.79596
Kakiri,295948,Aqualin,1,N/A,7.01146
Kakiri,207208,Armageddon,1,N/A,6.57493
Kakiri,165796,Assel Schlamassel,1,N/A,5.51373
Kakiri,39683,At the Gates of Loyang,1,N/A,7.37098
Kakiri,184887,Atrapame si puedes,1,6.689,7.489
Kakiri,231581,AuZtralia,1,N/A,7.38519
Kakiri,230802,Azul,1,8.329,7.77555
Kakiri,205078,Barcelona: La Rosa de Fuego,1,9.431,6.42726
Kakiri,127129,Batman: Arkham City Escape,1,N/A,5.74828
Kakiri,54137,Battle Sheep,1,8.499,6.61379
Kakiri,165950,Beasty Bar,1,6.329,6.81474
Kakiri,323612,Bitoku,1,9.671,7.9675
Kakiri,244331,Blue Lagoon,1,9.761,7.20124
Kakiri,231696,Bob Ross: Art of Chill Game,1,9.511,6.7997
Kakiri,312206,Böse Kuh,0,N/A,6.34444
Kakiri,285894,Bravo!,1,8.879,7.27813
Kakiri,227466,Break the Code,1,N/A,7.13567
Kakiri,8392,Buckaroo!,1,6.159,4.5347
Kakiri,137909,Bugs in the Kitchen,1,7.789,6.10793
Kakiri,184921,Bunny Kingdom,1,9.741,7.45312
Kakiri,171499,Cacao,1,9.471,7.08688
Kakiri,329206,Calabozo: Clásico Montecarlo de colección,1,9.711,8.7422
Kakiri,209812,Calabozo: La aventura de los anillos,1,7.599,6.76942
Kakiri,283155,Calico,1,N/A,7.64315
Kakiri,220443,Callisto,1,8.709,6.3982
Kakiri,153938,Camel Up,1,N/A,7.04223
Kakiri,295607,Canopy,1,7.949,7.49309
Kakiri,822,Carcassonne,1,9.641,7.41423
Kakiri,164127,Carcassonne Big Box 5,1,N/A,7.90971
Kakiri,329954,Carcassonne: 20th Anniversary Edition,1,N/A,8.12483
Kakiri,206940,Carcassonne: Amazonas,1,9.399,7.05994
Kakiri,4390,Carcassonne: Hunters and Gatherers,1,6.519,7.12936
Kakiri,256065,Carcassonne: Safari,1,7.249,7.04917
Kakiri,147303,Carcassonne: South Seas,1,9.661,7.06816
Kakiri,295947,Cascadia,0,N/A,8.00797
Kakiri,134918,Cassette Juego: La Oca,1,5.901,4.32233
Kakiri,225653,Castellers!,1,7.759,5.68931
Kakiri,323614,Castle Party,1,9.089,6.85033
Kakiri,13,CATAN,1,8.049,7.11796
Kakiri,13,CATAN,1,8.059,7.11796
Kakiri,184842,Catan Junior,1,8.449,6.55535
Kakiri,298278,Catan: 25 Jahre Jubiläums-Edition,1,N/A,7.7913
Kakiri,305668,Catan: 25th Anniversary Edition,1,N/A,7.72773
Kakiri,191710,Catan: Big Box,1,N/A,7.70437
Kakiri,194097,Catan: Big Game Event Kit,1,6.171,7.5207
Kakiri,125921,Catan: Junior,1,7.021,6.61696
Kakiri,282853,Catan: Starfarers,1,N/A,7.65412
Kakiri,270970,Century: A New World,1,9.521,7.38351
Kakiri,242574,Century: Eastern Wonders,1,9.811,7.15744
Kakiri,209685,Century: Spice Road,1,9.801,7.33001
Kakiri,87467,Checkers Gomoku,1,7.449,6.03796
Kakiri,171,Chess,1,9.049,7.16955
Kakiri,171,Chess,1,N/A,7.16955
Kakiri,3570,Chicken Cha Cha Cha,1,7.969,6.56436
Kakiri,2386,Chinese Checkers,1,6.239,5.15983
Kakiri,5432,Chutes and Ladders,1,5.301,2.87768
Kakiri,17517,Clue Mysteries,1,N/A,5.64653
Kakiri,4928,Clue: 50th Anniversary Edition,1,6.249,6.30508
Kakiri,11971,Cockroach Poker,1,N/A,6.77034
Kakiri,178900,Codenames,1,7.039,7.57441
Kakiri,198773,Codenames: Pictures,1,7.569,7.21692
Kakiri,256980,The Color Monster,1,8.389,6.61535
Kakiri,147151,Concept,1,8.599,6.78921
Kakiri,2719,Connect Four,1,7.339,4.91298
Kakiri,269595,Copenhagen,1,9.791,7.03444
Kakiri,131499,Counting Fun,1,6.859,5.52095
Kakiri,8172,Coyote,1,8.899,6.65044
Kakiri,301637,Crazy Fishing,1,7.669,6.49218
Kakiri,284083,The Crew: The Quest for Planet Nine,1,9.069,7.89992
Kakiri,143986,CV,1,9.149,6.60044
Kakiri,8924,Dancing Eggs,1,7.149,6.35165
Kakiri,17136,DaVinci's Challenge,1,N/A,5.58982
Kakiri,223321,Detective: A Modern Crime Board Game,0,N/A,7.7548
Kakiri,194594,Dice Forge,1,N/A,7.25336
Kakiri,54395,Difference,1,7.209,5.46569
Kakiri,156719,Dino Race,1,N/A,6.1616
Kakiri,256382,Disney Villainous,1,N/A,7.02219
Kakiri,295490,Dodo,1,8.299,6.6626
Kakiri,330995,Dogs Alone,1,N/A,7.26923
Kakiri,209418,Dominion (Second Edition),1,N/A,7.88132
Kakiri,2394,Dominoes,1,6.219,5.51081
Kakiri,2394,Dominoes,1,5.961,5.51081
Kakiri,215311,Downforce,1,9.871,7.34055
Kakiri,16139,Draculix,1,N/A,5.41053
Kakiri,235655,Dragon's Breath,1,8.839,6.60748
Kakiri,1339,Dungeon!,1,7.509,5.99161
Kakiri,216907,The Dutch East Indies,1,N/A,5.78978
Kakiri,130792,The Enchanted Tower,1,7.349,6.65157
Kakiri,130792,The Enchanted Tower,1,9.129,6.65157
Kakiri,206931,Encore!,1,8.969,6.9841
Kakiri,201248,Evolution: The Beginning,1,N/A,6.63435
Kakiri,201825,Ex Libris,1,9.039,7.1619
Kakiri,298281,Exit: The Game + Puzzle – The Sacred Temple,1,N/A,7.43943
Kakiri,226522,Exit: The Game – Dead Man on the Orient Express,1,N/A,7.62758
Kakiri,203420,Exit: The Game – The Abandoned Cabin,1,N/A,7.46749
Kakiri,255675,Exit: The Game – The Catacombs of Horror,1,N/A,7.37309
Kakiri,295945,Exit: The Game – The Cemetery of the Knight,1,N/A,7.10193
Kakiri,295944,Exit: The Game – The Enchanted Forest,1,N/A,7.09214
Kakiri,215840,Exit: The Game – The Forbidden Castle,1,N/A,6.82575
Kakiri,215841,Exit: The Game – The Forgotten Island,1,N/A,6.95179
Kakiri,269968,Exit: The Game – The Haunted Roller Coaster,1,N/A,7.17405
Kakiri,226519,Exit: The Game – The House of Riddles,1,N/A,6.86979
Kakiri,244918,Exit: The Game – The Mysterious Museum,1,N/A,7.17059
Kakiri,203416,Exit: The Game – The Pharaoh's Tomb,1,N/A,7.18988
Kakiri,215842,Exit: The Game – The Polar Station,1,N/A,6.89758
Kakiri,203417,Exit: The Game – The Secret Lab,1,N/A,7.0833
Kakiri,206943,Exit: The Game – The Secret of the Premiere,1,9.409,6.62835
Kakiri,226520,Exit: The Game – The Sinister Mansion,1,N/A,7.32978
Kakiri,283797,Exit: The Game – The Stormy Flight,1,N/A,6.87535
Kakiri,226518,Exit: The Game – The Sunken Treasure,1,N/A,7.06931
Kakiri,283934,Exit: The Game – Theft on the Mississippi,1,N/A,7.16874
Kakiri,13823,Fairy Tale,1,N/A,6.71614
Kakiri,191906,Family Flutter-By,1,6.309,5.84793
Kakiri,329095,Fantasmas Locos,1,8.869,8.869
Kakiri,194088,Fast Flip,1,8.169,5.87879
Kakiri,223538,Fast Food Fear!,1,7.069,6.16226
Kakiri,35497,Fauna,1,9.491,7.02817
Kakiri,148764,Feuerdrachen,1,9.059,6.28782
Kakiri,14032,Finders keepers!,1,6.449,5.55118
Kakiri,206941,First Class: All Aboard the Orient Express!,1,N/A,7.43618
Kakiri,192455,First Martians: Adventures on the Red Planet,1,N/A,6.45372
Kakiri,41302,First Orchard,1,7.699,6.73802
Kakiri,199478,Flamme Rouge,1,8.759,7.51936
Kakiri,100901,Flash Point: Fire Rescue,1,8.989,7.17808
Kakiri,3945,Forbidden Bridge,1,8.339,6.29432
Kakiri,65244,Forbidden Island,1,N/A,6.77604
Kakiri,37904,Formula D,1,9.831,7.01238
Kakiri,329561,Frog Party,1,7.109,5.5545
Kakiri,292032,Funkoverse Strategy Game: Harry Potter 100,1,N/A,6.74409
Kakiri,31481,Galaxy Trucker,1,7.369,7.37194
Kakiri,336794,Galaxy Trucker,1,N/A,7.62582
Kakiri,2785,Game of Goose,1,N/A,3.46133
Kakiri,153422,Gardens,1,9.441,6.59706
Kakiri,329533,Geistesblitz Würfelblitz,1,9.329,6.81126
Kakiri,30346,Get Smart Card Game,1,7.659,7.659
Kakiri,132251,Ghooost!,1,N/A,5.68951
Kakiri,83195,Ghost Blitz,1,8.229,6.70903
Kakiri,148532,Ghost Blitz: 5 to 12,1,7.119,6.93956
Kakiri,197760,Ghost Blitz: Spooky Doo,1,7.579,6.79526
Kakiri,188,Go,1,6.529,7.641
Kakiri,7682,Go Fish,1,7.479,3.63148
Kakiri,4219,Goal,1,6.173,5.4544
Kakiri,195539,The Godfather: Corleone's Empire,1,N/A,7.54118
Kakiri,286160,Godspeed,1,N/A,7.06879
Kakiri,22198,Great Wall of China,1,N/A,6.17762
Kakiri,171668,The Grizzled,1,9.731,7.16191
Kakiri,269144,Hadara,1,8.719,7.44492
Kakiri,200871,Hanna Honeybee,1,7.639,6.18126
Kakiri,286749,Hansa Teutonica: Big Box,1,N/A,8.40592
Kakiri,361,Hare & Tortoise,1,9.299,6.62805
Kakiri,267568,HexRoller,1,9.319,6.27951
Kakiri,2655,Hive,1,7.013,7.31962
Kakiri,182218,Hoax (Second Edition),1,6.709,5.9414
Kakiri,126444,The Hobbit Card Game,1,N/A,5.18984
Kakiri,174078,Holmes: Sherlock & Mycroft,1,8.639,6.82327
Kakiri,71272,Hornet,1,8.409,6.1697
Kakiri,4162,Horse Show,1,8.649,5.22879
Kakiri,16362,Hula Hippos,1,7.819,6.11919
Kakiri,339906,The Hunger,1,N/A,7.17153
Kakiri,191862,Imhotep,1,9.561,7.15933
Kakiri,226562,Immortals,1,N/A,6.40388
Kakiri,131366,Un imperio en 8 minutos,1,9.551,6.57103
Kakiri,15512,Incan Gold,1,9.229,6.82421
Kakiri,233678,Indian Summer,1,N/A,6.78794
Kakiri,9674,Ingenious,1,9.019,7.11026
Kakiri,466,Inkognito,1,N/A,6.59204
Kakiri,271088,Ishtar: Jardines de Babilonia,1,9.841,7.0473
